"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"DAM00006190","55.063","14.76","15.8","2019-04-22",,,"51",,
"DAM00006190","55.063","14.76","15.8","2019-04-23",,,"56",,
"DAM00006190","55.063","14.76","15.8","2019-04-24",,,"57",,
"DAM00006190","55.063","14.76","15.8","2019-04-25",,,"55",,
"DAM00006190","55.063","14.76","15.8","2019-04-26",,,"59",,
"DAM00006190","55.063","14.76","15.8","2019-04-27",,,"48",,
"DAM00006190","55.063","14.76","15.8","2019-04-28",,,"49",,
"DAM00006190","55.063","14.76","15.8","2019-04-29",,,"48",,
"DAM00006190","55.063","14.76","15.8","2019-04-30",,,"47",,
"DAM00006190","55.063","14.76","15.8","2019-05-01",,,"47",,
"DAM00006190","55.063","14.76","15.8","2019-05-02",,,"47",,
"DAM00006190","55.063","14.76","15.8","2019-05-03",,,"45",,
"DAM00006190","55.063","14.76","15.8","2019-05-04",,,"41",,
"DAM00006190","55.063","14.76","15.8","2019-05-05",,,"45",,
"DAM00006190","55.063","14.76","15.8","2019-05-06",,,"46",,
"DAM00006190","55.063","14.76","15.8","2019-05-07",,,"46",,
"DAM00006190","55.063","14.76","15.8","2019-05-08",,,"50",,
"DAM00006190","55.063","14.76","15.8","2019-05-09",,,"48",,
"DAM00006190","55.063","14.76","15.8","2019-05-10",,,"47",,
"DAM00006190","55.063","14.76","15.8","2019-05-11",,,"48",,
"DAM00006190","55.063","14.76","15.8","2019-05-12",,,"48",,
"DAM00006190","55.063","14.76","15.8","2019-05-13",,,"48",,
"DAM00006190","55.063","14.76","15.8","2019-05-14",,,"47",,
"DAM00006190","55.063","14.76","15.8","2019-05-15",,,"49",,
"DAM00006190","55.063","14.76","15.8","2019-05-16",,,"51",,
"DAM00006190","55.063","14.76","15.8","2019-05-17",,,"50",,
"DAM00006190","55.063","14.76","15.8","2019-05-18",,,"56",,
"DAM00006190","55.063","14.76","15.8","2019-05-19",,,"57",,
"DAM00006190","55.063","14.76","15.8","2019-05-20",,,"61",,
"DAM00006190","55.063","14.76","15.8","2019-05-21",,,"57",,
"DAM00006190","55.063","14.76","15.8","2019-05-22",,,"55",,
"DAM00006190","55.063","14.76","15.8","2019-05-23",,,"53",,
"DAM00006190","55.063","14.76","15.8","2019-05-24",,,"55",,
"DAM00006190","55.063","14.76","15.8","2019-05-25",,,"53",,
"DAM00006190","55.063","14.76","15.8","2019-05-26",,,"52",,
"DAM00006190","55.063","14.76","15.8","2019-05-27",,,"54",,
"DAM00006190","55.063","14.76","15.8","2019-05-28",,,"53",,
"DAM00006190","55.063","14.76","15.8","2019-05-29",,,"51",,
"DAM00006190","55.063","14.76","15.8","2019-05-30",,,"53",,
"DAM00006190","55.063","14.76","15.8","2019-05-31",,,"55",,
"DAM00006190","55.063","14.76","15.8","2019-06-01",,,"57",,
"DAM00006190","55.063","14.76","15.8","2019-06-02",,,"57",,
"DAM00006190","55.063","14.76","15.8","2019-06-03",,,"66",,
"DAM00006190","55.063","14.76","15.8","2019-06-04",,,"64",,
"DAM00006190","55.063","14.76","15.8","2019-06-05",,,"72",,
"DAM00006190","55.063","14.76","15.8","2019-06-06",,,"71",,
"DAM00006190","55.063","14.76","15.8","2019-06-07",,,"58",,
"DAM00006190","55.063","14.76","15.8","2019-06-08",,,"61",,
"DAM00006190","55.063","14.76","15.8","2019-06-09",,,"60",,
"DAM00006190","55.063","14.76","15.8","2019-06-10",,,"60",,
"DAM00006190","55.063","14.76","15.8","2019-06-11",,,"64",,
"DAM00006190","55.063","14.76","15.8","2019-06-12",,,"62",,
"DAM00006190","55.063","14.76","15.8","2019-06-13",,,"60",,
"DAM00006190","55.063","14.76","15.8","2019-06-14",,,"65",,
"DAM00006190","55.063","14.76","15.8","2019-06-15",,,"66",,
"DAM00006190","55.063","14.76","15.8","2019-06-16",,,"61",,
"DAM00006190","55.063","14.76","15.8","2019-06-17",,,"62",,
"DAM00006190","55.063","14.76","15.8","2019-06-18",,,"65",,
"DAM00006190","55.063","14.76","15.8","2019-06-19",,,"70",,
"DAM00006190","55.063","14.76","15.8","2019-06-20",,,"66",,
"DAM00006190","55.063","14.76","15.8","2019-06-21",,,"63",,
"DAM00006190","55.063","14.76","15.8","2019-06-22",,,"60",,
"DAM00006190","55.063","14.76","15.8","2019-06-23",,,"61",,
"DAM00006190","55.063","14.76","15.8","2019-06-24",,,"62",,
"DAM00006190","55.063","14.76","15.8","2019-06-25",,,"71",,
"DAM00006190","55.063","14.76","15.8","2019-06-26",,,"72",,
"DAM00006190","55.063","14.76","15.8","2019-06-27",,,"63",,
"DAM00006190","55.063","14.76","15.8","2019-06-28",,,"66",,
"DAM00006190","55.063","14.76","15.8","2019-06-29",,,"66",,
"DAM00006190","55.063","14.76","15.8","2019-06-30",,,"70",,
"DAM00006190","55.063","14.76","15.8","2019-07-01",,,"65",,
"DAM00006190","55.063","14.76","15.8","2019-07-02",,,"60",,
"DAM00006190","55.063","14.76","15.8","2019-07-03",,,"58",,
"DAM00006190","55.063","14.76","15.8","2019-07-04",,,"58",,
"DAM00006190","55.063","14.76","15.8","2019-07-05",,,"59",,
"DAM00006190","55.063","14.76","15.8","2019-07-06",,,"58",,
"DAM00006190","55.063","14.76","15.8","2019-07-07",,,"60",,
"DAM00006190","55.063","14.76","15.8","2019-07-08",,,"59",,
"DAM00006190","55.063","14.76","15.8","2019-07-09",,,"60",,
"DAM00006190","55.063","14.76","15.8","2019-07-10",,,"60",,
"DAM00006190","55.063","14.76","15.8","2019-07-11",,,"60",,
"DAM00006190","55.063","14.76","15.8","2019-07-12",,,"63",,
"DAM00006190","55.063","14.76","15.8","2019-07-13",,,"62",,
"DAM00006190","55.063","14.76","15.8","2019-07-14",,,"62",,
"DAM00006190","55.063","14.76","15.8","2019-07-15",,,"61",,
"DAM00006190","55.063","14.76","15.8","2019-07-16",,,"62",,
"DAM00006190","55.063","14.76","15.8","2019-07-17",,,"61",,
"DAM00006190","55.063","14.76","15.8","2019-07-18",,,"62",,
"DAM00006190","55.063","14.76","15.8","2019-07-19",,,"66",,
"DAM00006190","55.063","14.76","15.8","2019-07-20",,,"66",,
"DAM00006190","55.063","14.76","15.8","2019-07-21",,,"66",,
"DAM00006190","55.063","14.76","15.8","2019-07-22",,,"63",,
"DAM00006190","55.063","14.76","15.8","2019-07-23",,,"65",,
"DAM00006190","55.063","14.76","15.8","2019-07-24",,,"67",,
"DAM00006190","55.063","14.76","15.8","2019-07-25",,,"67",,
"DAM00006190","55.063","14.76","15.8","2019-07-26",,,"71",,
"DAM00006190","55.063","14.76","15.8","2019-07-27",,,"69",,
"DAM00006190","55.063","14.76","15.8","2019-07-28",,,"71",,
"DAM00006190","55.063","14.76","15.8","2019-07-29",,,"75",,
"DAM00006190","55.063","14.76","15.8","2019-07-30",,,"68",,
"DAM00006190","55.063","14.76","15.8","2019-07-31",,,"63",,
"DAM00006190","55.063","14.76","15.8","2019-08-01",,,"61",,
"DAM00006190","55.063","14.76","15.8","2019-08-02",,,"65",,
"DAM00006190","55.063","14.76","15.8","2019-08-03",,,"66",,
"DAM00006190","55.063","14.76","15.8","2019-08-04",,,"67",,
"DAM00006190","55.063","14.76","15.8","2019-08-05",,,"66",,
"DAM00006190","55.063","14.76","15.8","2019-08-06",,,"67",,
"DAM00006190","55.063","14.76","15.8","2019-08-07",,,"67",,
"DAM00006190","55.063","14.76","15.8","2019-08-08",,,"68",,
"DAM00006190","55.063","14.76","15.8","2019-08-09",,,"65",,
"DAM00006190","55.063","14.76","15.8","2019-08-10",,,"69",,
"DAM00006190","55.063","14.76","15.8","2019-08-11",,,"68",,
"DAM00006190","55.063","14.76","15.8","2019-08-12",,,"67",,
"DAM00006190","55.063","14.76","15.8","2019-08-13",,,"61",,
"DAM00006190","55.063","14.76","15.8","2019-08-14",,,"61",,
"DAM00006190","55.063","14.76","15.8","2019-08-15",,,"65",,
"DAM00006190","55.063","14.76","15.8","2019-08-16",,,"66",,
"DAM00006190","55.063","14.76","15.8","2019-08-17",,,"66",,
"DAM00006190","55.063","14.76","15.8","2019-08-18",,,"65",,
"DAM00006190","55.063","14.76","15.8","2019-08-19",,,"66",,
"DAM00006190","55.063","14.76","15.8","2019-08-20",,,"65",,
"DAM00006190","55.063","14.76","15.8","2019-08-21",,,"64",,
"DAM00006190","55.063","14.76","15.8","2019-08-22",,,"63",,
"DAM00006190","55.063","14.76","15.8","2019-08-23",,,"67",,
"DAM00006190","55.063","14.76","15.8","2019-08-24",,,"66",,
"DAM00006190","55.063","14.76","15.8","2019-08-25",,,"71",,
"DAM00006190","55.063","14.76","15.8","2019-08-26",,,"72",,
"DAM00006190","55.063","14.76","15.8","2019-08-27",,,"77",,
"DAM00006190","55.063","14.76","15.8","2019-08-28",,,"74",,
"DAM00006190","55.063","14.76","15.8","2019-08-29",,,"71",,
"DAM00006190","55.063","14.76","15.8","2019-08-30",,,"67",,
"DAM00006190","55.063","14.76","15.8","2019-08-31",,,"72",,
"DAM00006190","55.063","14.76","15.8","2019-09-01",,,"70",,
"DAM00006190","55.063","14.76","15.8","2019-09-02",,,"64",,
"DAM00006190","55.063","14.76","15.8","2019-09-03",,,"63",,
"DAM00006190","55.063","14.76","15.8","2019-09-04",,,"65",,
"DAM00006190","55.063","14.76","15.8","2019-09-05",,,"63",,
"DAM00006190","55.063","14.76","15.8","2019-09-06",,,"62",,
"DAM00006190","55.063","14.76","15.8","2019-09-07",,,"64",,
"DAM00006190","55.063","14.76","15.8","2019-09-08",,,"60",,
"DAM00006190","55.063","14.76","15.8","2019-09-09",,,"62",,
"DAM00006190","55.063","14.76","15.8","2019-09-10",,,"62",,
"DAM00006190","55.063","14.76","15.8","2019-09-11",,,"62",,
"DAM00006190","55.063","14.76","15.8","2019-09-12",,,"62",,
"DAM00006190","55.063","14.76","15.8","2019-09-13",,,"62",,
"DAM00006190","55.063","14.76","15.8","2019-09-14",,,"59",,
"DAM00006190","55.063","14.76","15.8","2019-09-15",,,"60",,
"DAM00006190","55.063","14.76","15.8","2019-09-16",,,"57",,
"DAM00006190","55.063","14.76","15.8","2019-09-17",,,"53",,
"DAM00006190","55.063","14.76","15.8","2019-09-18",,,"54",,
"DAM00006190","55.063","14.76","15.8","2019-09-19",,,"53",,
"DAM00006190","55.063","14.76","15.8","2019-09-20",,,"53",,
"DAM00006190","55.063","14.76","15.8","2019-09-21",,,"57",,
"DAM00006190","55.063","14.76","15.8","2019-09-22",,,"58",,
"DAM00006190","55.063","14.76","15.8","2019-09-23",,,"57",,
"DAM00006190","55.063","14.76","15.8","2019-09-24",,,"57",,
"DAM00006190","55.063","14.76","15.8","2019-09-25",,,"58",,
"DAM00006190","55.063","14.76","15.8","2019-09-26",,,"58",,
"DAM00006190","55.063","14.76","15.8","2019-09-27",,,"58",,
"DAM00006190","55.063","14.76","15.8","2019-09-28",,,"58",,
"DAM00006190","55.063","14.76","15.8","2019-09-29",,,"58",,
"DAM00006190","55.063","14.76","15.8","2019-09-30",,,"56",,
"DAM00006190","55.063","14.76","15.8","2019-10-01",,,"51",,
"DAM00006190","55.063","14.76","15.8","2019-10-02",,,"51",,
"DAM00006190","55.063","14.76","15.8","2019-10-03",,,"47",,
"DAM00006190","55.063","14.76","15.8","2019-10-04",,,"47",,
"DAM00006190","55.063","14.76","15.8","2019-10-05",,,"46",,
"DAM00006190","55.063","14.76","15.8","2019-10-06",,,"43",,
"DAM00006190","55.063","14.76","15.8","2019-10-07",,,"41",,
"DAM00006190","55.063","14.76","15.8","2019-10-08",,,"51",,
"DAM00006190","55.063","14.76","15.8","2019-10-09",,,"54",,
"DAM00006190","55.063","14.76","15.8","2019-10-10",,,"53",,
"DAM00006190","55.063","14.76","15.8","2019-10-11",,,"55",,
"DAM00006190","55.063","14.76","15.8","2019-10-12",,,"55",,
"DAM00006190","55.063","14.76","15.8","2019-10-13",,,"55",,
"DAM00006190","55.063","14.76","15.8","2019-10-14",,,"54",,
"DAM00006190","55.063","14.76","15.8","2019-10-15",,,"56",,
"DAM00006190","55.063","14.76","15.8","2019-10-16",,,"53",,
"DAM00006190","55.063","14.76","15.8","2019-10-17",,,"54",,
"DAM00006190","55.063","14.76","15.8","2019-10-18",,,"55",,
"DAM00006190","55.063","14.76","15.8","2019-10-19",,,"54",,
"DAM00006190","55.063","14.76","15.8","2019-10-20",,,"54",,
"DAM00006190","55.063","14.76","15.8","2019-10-21",,,"55",,
"DAM00006190","55.063","14.76","15.8","2019-10-22",,,"54",,
"DAM00006190","55.063","14.76","15.8","2019-10-23",,,"53",,
"DAM00006190","55.063","14.76","15.8","2019-10-24",,,"53",,
"DAM00006190","55.063","14.76","15.8","2019-10-25",,,"56",,
"DAM00006190","55.063","14.76","15.8","2019-10-26",,,"56",,
"DAM00006190","55.063","14.76","15.8","2019-10-27",,,"53",,
"DAM00006190","55.063","14.76","15.8","2019-10-28",,,"47",,
"DAM00006190","55.063","14.76","15.8","2019-10-29",,,"42",,
"DAM00006190","55.063","14.76","15.8","2019-10-30",,,"40",,
"DAM00006190","55.063","14.76","15.8","2019-10-31",,,"47",,
"DAM00006190","55.063","14.76","15.8","2019-11-01",,,"46",,
"DAM00006190","55.063","14.76","15.8","2019-11-02",,,"49",,
"DAM00006190","55.063","14.76","15.8","2019-11-03",,,"51",,
"DAM00006190","55.063","14.76","15.8","2019-11-04",,,"49",,
"DAM00006190","55.063","14.76","15.8","2019-11-05",,,"44",,
"DAM00006190","55.063","14.76","15.8","2019-11-06",,,"41",,
"DAM00006190","55.063","14.76","15.8","2019-11-07",,,"45",,
"DAM00006190","55.063","14.76","15.8","2019-11-08",,,"48",,
"DAM00006190","55.063","14.76","15.8","2019-11-09",,,"47",,
"DAM00006190","55.063","14.76","15.8","2019-11-10",,,"43",,
"DAM00006190","55.063","14.76","15.8","2019-11-11",,,"44",,
"DAM00006190","55.063","14.76","15.8","2019-11-12",,,"45",,
"DAM00006190","55.063","14.76","15.8","2019-11-13",,,"45",,
"DAM00006190","55.063","14.76","15.8","2019-11-14",,,"45",,
"DAM00006190","55.063","14.76","15.8","2019-11-15",,,"46",,
"DAM00006190","55.063","14.76","15.8","2019-11-16",,,"48",,
"DAM00006190","55.063","14.76","15.8","2019-11-17",,,"47",,
"DAM00006190","55.063","14.76","15.8","2019-11-18",,,"49",,
"DAM00006190","55.063","14.76","15.8","2019-11-19",,,"47",,
"DAM00006190","55.063","14.76","15.8","2019-11-20",,,"46",,
"DAM00006190","55.063","14.76","15.8","2019-11-21",,,"48",,
"DAM00006190","55.063","14.76","15.8","2019-11-22",,,"47",,
"DAM00006190","55.063","14.76","15.8","2019-11-23",,,"42",,
"DAM00006190","55.063","14.76","15.8","2019-11-24",,,"40",,
"DAM00006190","55.063","14.76","15.8","2019-11-25",,,"40",,
"DAM00006190","55.063","14.76","15.8","2019-11-26",,,"43",,
"DAM00006190","55.063","14.76","15.8","2019-11-27",,,"46",,
"DAM00006190","55.063","14.76","15.8","2019-11-28",,,"48",,
"DAM00006190","55.063","14.76","15.8","2019-11-29",,,"40",,
"DAM00006190","55.063","14.76","15.8","2019-11-30",,,"39",,
"DAM00006190","55.063","14.76","15.8","2019-12-01",,,"38",,
"DAM00006190","55.063","14.76","15.8","2019-12-02",,,"39",,
"DAM00006190","55.063","14.76","15.8","2019-12-03",,,"39",,
"DAM00006190","55.063","14.76","15.8","2019-12-04",,,"46",,
"DAM00006190","55.063","14.76","15.8","2019-12-05",,,"43",,
"DAM00006190","55.063","14.76","15.8","2019-12-06",,,"43",,
"DAM00006190","55.063","14.76","15.8","2019-12-07",,,"46",,
"DAM00006190","55.063","14.76","15.8","2019-12-08",,,"47",,
"DAM00006190","55.063","14.76","15.8","2019-12-09",,,"45",,
"DAM00006190","55.063","14.76","15.8","2019-12-10",,,"39",,
"DAM00006190","55.063","14.76","15.8","2019-12-11",,,"40",,
"DAM00006190","55.063","14.76","15.8","2019-12-12",,,"40",,
"DAM00006190","55.063","14.76","15.8","2019-12-13",,,"40",,
"DAM00006190","55.063","14.76","15.8","2019-12-14",,,"40",,
"DAM00006190","55.063","14.76","15.8","2019-12-15",,,"44",,
"DAM00006190","55.063","14.76","15.8","2019-12-16",,,"44",,
"DAM00006190","55.063","14.76","15.8","2019-12-17",,,"45",,
"DAM00006190","55.063","14.76","15.8","2019-12-18",,,"45",,
"DAM00006190","55.063","14.76","15.8","2019-12-19",,,"44",,
"DAM00006190","55.063","14.76","15.8","2019-12-20",,,"44",,
"DAM00006190","55.063","14.76","15.8","2019-12-21",,,"45",,
"DAM00006190","55.063","14.76","15.8","2019-12-22",,,"41",,
"DAM00006190","55.063","14.76","15.8","2019-12-23",,,"43",,
"DAM00006190","55.063","14.76","15.8","2019-12-24",,,"44",,
"DAM00006190","55.063","14.76","15.8","2019-12-25",,,"41",,
"DAM00006190","55.063","14.76","15.8","2019-12-26",,,"40",,
"DAM00006190","55.063","14.76","15.8","2019-12-27",,,"36",,
"DAM00006190","55.063","14.76","15.8","2019-12-28",,,"34",,
"DAM00006190","55.063","14.76","15.8","2019-12-29",,,"38",,
"DAM00006190","55.063","14.76","15.8","2019-12-30",,,"44",,
"DAM00006190","55.063","14.76","15.8","2019-12-31",,,"44",,
"DAM00006190","55.063","14.76","15.8","2020-01-01",,,"41",,
"DAM00006190","55.063","14.76","15.8","2020-01-02",,,"38",,
"DAM00006190","55.063","14.76","15.8","2020-01-03",,,"41",,
"DAM00006190","55.063","14.76","15.8","2020-01-04",,,"41",,
"DAM00006190","55.063","14.76","15.8","2020-01-05",,,"39",,
"DAM00006190","55.063","14.76","15.8","2020-01-06",,,"42",,
"DAM00006190","55.063","14.76","15.8","2020-01-07",,,"41",,
"DAM00006190","55.063","14.76","15.8","2020-01-08",,,"43",,
"DAM00006190","55.063","14.76","15.8","2020-01-09",,,"43",,
"DAM00006190","55.063","14.76","15.8","2020-01-10",,,"44",,
"DAM00006190","55.063","14.76","15.8","2020-01-11",,,"41",,
"DAM00006190","55.063","14.76","15.8","2020-01-12",,,"42",,
"DAM00006190","55.063","14.76","15.8","2020-01-13",,,"43",,
"DAM00006190","55.063","14.76","15.8","2020-01-14",,,"43",,
"DAM00006190","55.063","14.76","15.8","2020-01-15",,,"46",,
"DAM00006190","55.063","14.76","15.8","2020-01-16",,,"43",,
"DAM00006190","55.063","14.76","15.8","2020-01-17",,,"43",,
"DAM00006190","55.063","14.76","15.8","2020-01-18",,,"43",,
"DAM00006190","55.063","14.76","15.8","2020-01-19",,,"41",,
"DAM00006190","55.063","14.76","15.8","2020-01-20",,,"41",,
"DAM00006190","55.063","14.76","15.8","2020-01-21",,,"43",,
"DAM00006190","55.063","14.76","15.8","2020-01-22",,,"41",,
"DAM00006190","55.063","14.76","15.8","2020-01-23",,,"39",,
"DAM00006190","55.063","14.76","15.8","2020-01-24",,,"41",,
"DAM00006190","55.063","14.76","15.8","2020-01-25",,,"42",,
"DAM00006190","55.063","14.76","15.8","2020-01-26",,,"39",,
"DAM00006190","55.063","14.76","15.8","2020-01-27",,,"40",,
"DAM00006190","55.063","14.76","15.8","2020-01-28",,,"42",,
"DAM00006190","55.063","14.76","15.8","2020-01-29",,,"41",,
"DAM00006190","55.063","14.76","15.8","2020-01-30",,,"42",,
"DAM00006190","55.063","14.76","15.8","2020-01-31",,,"44",,
"DAM00006190","55.063","14.76","15.8","2020-02-01",,,"45",,
"DAM00006190","55.063","14.76","15.8","2020-02-02",,,"43",,
"DAM00006190","55.063","14.76","15.8","2020-02-03",,,"42",,
"DAM00006190","55.063","14.76","15.8","2020-02-04",,,"40",,
"DAM00006190","55.063","14.76","15.8","2020-02-05",,,"39",,
"DAM00006190","55.063","14.76","15.8","2020-02-06",,,"43",,
"DAM00006190","55.063","14.76","15.8","2020-02-07",,,"39",,
"DAM00006190","55.063","14.76","15.8","2020-02-08",,,"42",,
"DAM00006190","55.063","14.76","15.8","2020-02-09",,,"44",,
"DAM00006190","55.063","14.76","15.8","2020-02-10",,,"43",,
"DAM00006190","55.063","14.76","15.8","2020-02-11",,,"40",,
"DAM00006190","55.063","14.76","15.8","2020-02-12",,,"40",,
"DAM00006190","55.063","14.76","15.8","2020-02-13",,,"41",,
"DAM00006190","55.063","14.76","15.8","2020-02-14",,,"40",,
"DAM00006190","55.063","14.76","15.8","2020-02-15",,,"42",,
"DAM00006190","55.063","14.76","15.8","2020-02-16",,,"46",,
"DAM00006190","55.063","14.76","15.8","2020-02-17",,,"45",,
"DAM00006190","55.063","14.76","15.8","2020-02-18",,,"43",,
"DAM00006190","55.063","14.76","15.8","2020-02-19",,,"42",,
"DAM00006190","55.063","14.76","15.8","2020-02-20",,,"42",,
"DAM00006190","55.063","14.76","15.8","2020-02-21",,,"43",,
"DAM00006190","55.063","14.76","15.8","2020-02-22",,,"43",,
"DAM00006190","55.063","14.76","15.8","2020-02-23",,,"42",,
"DAM00006190","55.063","14.76","15.8","2020-02-24",,,"41",,
"DAM00006190","55.063","14.76","15.8","2020-02-25",,,"42",,
"DAM00006190","55.063","14.76","15.8","2020-02-26",,,"37",,
"DAM00006190","55.063","14.76","15.8","2020-02-27",,,"35",,
"DAM00006190","55.063","14.76","15.8","2020-02-28",,,"39",,
"DAM00006190","55.063","14.76","15.8","2020-02-29",,,"40",,
"DAM00006190","55.063","14.76","15.8","2020-03-01",,,"42",,
"DAM00006190","55.063","14.76","15.8","2020-03-02",,,"39",,
"DAM00006190","55.063","14.76","15.8","2020-03-03",,,"40",,
"DAM00006190","55.063","14.76","15.8","2020-03-04",,,"41",,
"DAM00006190","55.063","14.76","15.8","2020-03-05",,,"40",,
"DAM00006190","55.063","14.76","15.8","2020-03-06",,,"40",,
"DAM00006190","55.063","14.76","15.8","2020-03-07",,,"40",,
"DAM00006190","55.063","14.76","15.8","2020-03-08",,,"41",,
"DAM00006190","55.063","14.76","15.8","2020-03-09",,,"43",,
"DAM00006190","55.063","14.76","15.8","2020-03-10",,,"42",,
"DAM00006190","55.063","14.76","15.8","2020-03-11",,,"44",,
"DAM00006190","55.063","14.76","15.8","2020-03-12",,,"44",,
"DAM00006190","55.063","14.76","15.8","2020-03-13",,,"40",,
"DAM00006190","55.063","14.76","15.8","2020-03-14",,,"36",,
"DAM00006190","55.063","14.76","15.8","2020-03-15",,,"42",,
"DAM00006190","55.063","14.76","15.8","2020-03-16",,,"44",,
"DAM00006190","55.063","14.76","15.8","2020-03-17",,,"44",,
"DAM00006190","55.063","14.76","15.8","2020-03-18",,,"45",,
"DAM00006190","55.063","14.76","15.8","2020-03-19",,,"43",,
"DAM00006190","55.063","14.76","15.8","2020-03-20",,,"41",,
"DAM00006190","55.063","14.76","15.8","2020-03-21",,,"38",,
"DAM00006190","55.063","14.76","15.8","2020-03-22",,,"35",,
"DAM00006190","55.063","14.76","15.8","2020-03-23",,,"34",,
"DAM00006190","55.063","14.76","15.8","2020-03-24",,,"39",,
"DAM00006190","55.063","14.76","15.8","2020-03-25",,,"39",,
"DAM00006190","55.063","14.76","15.8","2020-03-26",,,"40",,
"DAM00006190","55.063","14.76","15.8","2020-03-27",,,"45",,
"DAM00006190","55.063","14.76","15.8","2020-03-28",,,"46",,
"DAM00006190","55.063","14.76","15.8","2020-03-29",,,"37",,
"DAM00006190","55.063","14.76","15.8","2020-03-30",,,"36",,
"DAM00006190","55.063","14.76","15.8","2020-03-31",,,"36",,
"DAM00006190","55.063","14.76","15.8","2020-04-01",,,"42",,
"DAM00006190","55.063","14.76","15.8","2020-04-02",,,"44",,
"DAM00006190","55.063","14.76","15.8","2020-04-03",,,"42",,
"DAM00006190","55.063","14.76","15.8","2020-04-04",,,"42",,
"DAM00006190","55.063","14.76","15.8","2020-04-05",,,"45",,
"DAM00006190","55.063","14.76","15.8","2020-04-06",,,"49",,
"DAM00006190","55.063","14.76","15.8","2020-04-07",,,"48",,
"DAM00006190","55.063","14.76","15.8","2020-04-08",,,"44",,
"DAM00006190","55.063","14.76","15.8","2020-04-09",,,"46",,
"DAM00006190","55.063","14.76","15.8","2020-04-10",,,"42",,
"DAM00006190","55.063","14.76","15.8","2020-04-11",,,"42",,
"DAM00006190","55.063","14.76","15.8","2020-04-12",,,"49",,
"DAM00006190","55.063","14.76","15.8","2020-04-13",,,"43",,
"DAM00006190","55.063","14.76","15.8","2020-04-14",,,"42",,
"DAM00006190","55.063","14.76","15.8","2020-04-15",,,"46",,
"DAM00006190","55.063","14.76","15.8","2020-04-16",,,"47",,
"DAM00006190","55.063","14.76","15.8","2020-04-17",,,"44",,
"DAM00006190","55.063","14.76","15.8","2020-04-18",,,"44",,
"DAM00006190","55.063","14.76","15.8","2020-04-19",,,"44",,
"DAM00006190","55.063","14.76","15.8","2020-04-20",,,"46",,
"DAM00006190","55.063","14.76","15.8","2020-04-21",,,"48",,
"DAM00006190","55.063","14.76","15.8","2020-04-22",,,"48",,
"DAM00006190","55.063","14.76","15.8","2020-04-23",,,"49",,
"DAM00006190","55.063","14.76","15.8","2020-04-24",,,"49",,
"DAM00006190","55.063","14.76","15.8","2020-04-25",,,"47",,
"DAM00006190","55.063","14.76","15.8","2020-04-26",,,"46",,
"DAM00006190","55.063","14.76","15.8","2020-04-27",,,"47",,
"DAM00006190","55.063","14.76","15.8","2020-04-28",,,"50",,
"DAM00006190","55.063","14.76","15.8","2020-04-29",,,"44",,
"DAM00006190","55.063","14.76","15.8","2020-04-30",,,"47",,
"DAM00006190","55.063","14.76","15.8","2020-05-01",,,"49",,
"DAM00006190","55.063","14.76","15.8","2020-05-02",,,"49",,
"DAM00006190","55.063","14.76","15.8","2020-05-03",,,"49",,
"DAM00006190","55.063","14.76","15.8","2020-05-04",,,"48",,
"DAM00006190","55.063","14.76","15.8","2020-05-05",,,"45",,
"DAM00006190","55.063","14.76","15.8","2020-05-06",,,"49",,
"DAM00006190","55.063","14.76","15.8","2020-05-07",,,"49",,
"DAM00006190","55.063","14.76","15.8","2020-05-08",,,"49",,
"DAM00006190","55.063","14.76","15.8","2020-05-09",,,"49",,
"DAM00006190","55.063","14.76","15.8","2020-05-10",,,"56",,
"DAM00006190","55.063","14.76","15.8","2020-05-11",,,"45",,
"DAM00006190","55.063","14.76","15.8","2020-05-12",,,"45",,
"DAM00006190","55.063","14.76","15.8","2020-05-13",,,"45",,
"DAM00006190","55.063","14.76","15.8","2020-05-14",,,"46",,
"DAM00006190","55.063","14.76","15.8","2020-05-15",,,"49",,
"DAM00006190","55.063","14.76","15.8","2020-05-16",,,"50",,
"DAM00006190","55.063","14.76","15.8","2020-05-17",,,"51",,
"DAM00006190","55.063","14.76","15.8","2020-05-18",,,"50",,
"DAM00006190","55.063","14.76","15.8","2020-05-19",,,"51",,
"DAM00006190","55.063","14.76","15.8","2020-05-20",,,"50",,
"DAM00006190","55.063","14.76","15.8","2020-05-21",,,"50",,
"DAM00006190","55.063","14.76","15.8","2020-05-22",,,"55",,
"DAM00006190","55.063","14.76","15.8","2020-05-23",,,"52",,
"DAM00006190","55.063","14.76","15.8","2020-05-24",,,"52",,
"DAM00006190","55.063","14.76","15.8","2020-05-25",,,"54",,
"DAM00006190","55.063","14.76","15.8","2020-05-26",,,"48",,
"DAM00006190","55.063","14.76","15.8","2020-05-27",,,"53",,
"DAM00006190","55.063","14.76","15.8","2020-05-28",,,"55",,
"DAM00006190","55.063","14.76","15.8","2020-05-29",,,"55",,
"DAM00006190","55.063","14.76","15.8","2020-05-30",,,"56",,
"DAM00006190","55.063","14.76","15.8","2020-05-31",,,"58",,
"DAM00006190","55.063","14.76","15.8","2020-06-01",,,"59",,
"DAM00006190","55.063","14.76","15.8","2020-06-02",,,"60",,
"DAM00006190","55.063","14.76","15.8","2020-06-03",,,"55",,
"DAM00006190","55.063","14.76","15.8","2020-06-04",,,"58",,
